国家,,,,,,,,,,,,,,
指标名称,人工智能指数:收盘价(前复权),人工智能指数:涨跌幅,人工智能指数:换手率,人工智能指数:换手率,人工智能指数:总市值2,人工智能指数:市盈率PE(TTM),人工智能指数:市净率PB(LF),纳斯达克CTA人工智能和机器人指数:收盘价(前复权),纳斯达克CTA人工智能和机器人指数:涨跌幅,纳斯达克CTA人工智能和机器人指数:换手率,纳斯达克CTA人工智能和机器人指数:股息率(近12个月),纳斯达克CTA人工智能和机器人指数:总市值2,纳斯达克CTA人工智能和机器人指数:市盈率PE(TTM),纳斯达克CTA人工智能和机器人指数:市净率PB(LF)
频率,日,日,日,日,日,日,日,日,日,日,日,日,日,日
单位,元,%,%,%,亿元,倍,倍,美元,%,%,%,亿美元,倍,倍
指标ID,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,884201.WI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI,NQROBO.GI
时间区间,2012-12-31:2024-05-10,2013-01-04:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2015-10-20:2024-05-10,2017-12-18:2024-05-10,2017-12-19:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10,2017-12-18:2024-05-10
来源,交易所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,交易所,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算,Wind计算
更新时间,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10,'2024-05-10
2014/9/24,2789.1353,1.52619706,,,,,,,,,,,,
2014/9/25,2805.5919,0.59002516,,,,,,,,,,,,
2014/9/26,2821.5997,0.57056766,,,,,,,,,,,,
2014/9/29,2856.6468,1.24210036,,,,,,,,,,,,
2014/9/30,2886.6453,1.05012982,,,,,,,,,,,,
2014/10/8,2949.6344,2.18208659,,,,,,,,,,,,
2014/10/9,2919.0121,-1.03817273,,,,,,,,,,,,
2014/10/10,2915.6245,-0.11605296,,,,,,,,,,,,
2014/10/13,2898.0408,-0.60308521,,,,,,,,,,,,
2014/10/14,2877.5189,-0.70813013,,,,,,,,,,,,
2014/10/15,2910.5503,1.14791253,,,,,,,,,,,,
2014/10/16,2865.024,-1.56418187,,,,,,,,,,,,
2014/10/17,2846.5663,-0.64424242,,,,,,,,,,,,
2014/10/20,2903.6592,2.0056761,,,,,,,,,,,,
2014/10/21,2878.2326,-0.87567439,,,,,,,,,,,,
2014/10/22,2917.7219,1.37199822,,,,,,,,,,,,
2014/10/23,2888.641,-0.99669883,,,,,,,,,,,,
2014/10/24,2875.4054,-0.4581947,,,,,,,,,,,,
2014/10/27,2915.3326,1.38857637,,,,,,,,,,,,
2014/10/28,3011.8983,3.31233904,,,,,,,,,,,,
2014/10/29,3067.7142,1.8531801,,,,,,,,,,,,
2014/10/30,3027.9638,-1.29576608,,,,,,,,,,,,
2014/10/31,3004.1211,-0.78741694,,,,,,,,,,,,
2014/11/3,3035.4759,1.04372623,,,,,,,,,,,,
2014/11/4,2984.88,-1.66681936,,,,,,,,,,,,
2014/11/5,2976.7247,-0.27322036,,,,,,,,,,,,
2014/11/6,3126.2718,5.02388078,,,,,,,,,,,,
2014/11/7,3112.9837,-0.42504622,,,,,,,,,,,,
2014/11/10,3129.5527,0.53225463,,,,,,,,,,,,
2014/11/11,3044.3377,-2.72291309,,,,,,,,,,,,
2014/11/12,3102.1552,1.89918155,,,,,,,,,,,,
2014/11/13,3005.4485,-3.11740367,,,,,,,,,,,,
2014/11/14,3004.5477,-0.02997223,,,,,,,,,,,,
2014/11/17,3056.1216,1.71652792,,,,,,,,,,,,
2014/11/18,3077.2973,0.69289455,,,,,,,,,,,,
2014/11/19,3132.1969,1.78402002,,,,,,,,,,,,
2014/11/20,3131.8566,-0.01086458,,,,,,,,,,,,
2014/11/21,3202.7431,2.26340184,,,,,,,,,,,,
2014/11/24,3255.7718,1.65572755,,,,,,,,,,,,
2014/11/25,3356.0152,3.07894429,,,,,,,,,,,,
2014/11/26,3407.9298,1.54691194,,,,,,,,,,,,
2014/11/27,3469.1694,1.79697363,,,,,,,,,,,,
2014/11/28,3522.4371,1.53545976,,,,,,,,,,,,
2014/12/1,3495.8815,-0.75389849,,,,,,,,,,,,
2014/12/2,3569.2663,2.0991787,,,,,,,,,,,,
2014/12/3,3595.9859,0.74860203,,,,,,,,,,,,
2014/12/4,3628.4804,0.90363258,,,,,,,,,,,,
2014/12/5,3589.0891,-1.08561424,,,,,,,,,,,,
2014/12/8,3549.6857,-1.09786631,,,,,,,,,,,,
2014/12/9,3345.3198,-5.75729564,,,,,,,,,,,,
2014/12/10,3421.2772,2.27055721,,,,,,,,,,,,
2014/12/11,3473.3801,1.52290788,,,,,,,,,,,,
2014/12/12,3518.8263,1.30841424,,,,,,,,,,,,
2014/12/15,3593.0562,2.10950737,,,,,,,,,,,,
2014/12/16,3537.4491,-1.54762678,,,,,,,,,,,,
2014/12/17,3539.2985,0.05228061,,,,,,,,,,,,
2014/12/18,3545.2843,0.16912391,,,,,,,,,,,,
2014/12/19,3460.3047,-2.39697561,,,,,,,,,,,,
2014/12/22,3232.7361,-6.57654801,,,,,,,,,,,,
2014/12/23,3171.4485,-1.89584297,,,,,,,,,,,,
2014/12/24,3231.0891,1.88054764,,,,,,,,,,,,
2014/12/25,3271.5581,1.2524879,,,,,,,,,,,,
2014/12/26,3258.7223,-0.39234516,,,,,,,,,,,,
2014/12/29,3143.6138,-3.53232001,,,,,,,,,,,,
2014/12/30,3081.9183,-1.96256614,,,,,,,,,,,,
2014/12/31,3101.4198,0.63277148,,,,,,,,,,,,
2015/1/5,3100.5087,-0.02937687,,,,,,,,,,,,
2015/1/6,3224.3238,3.99338018,,,,,,,,,,,,
2015/1/7,3195.651,-0.88926553,,,,,,,,,,,,
2015/1/8,3197.8987,0.07033622,,,,,,,,,,,,
2015/1/9,3240.6232,1.33601793,,,,,,,,,,,,
2015/1/12,3285.5925,1.38767444,,,,,,,,,,,,
2015/1/13,3386.2106,3.06240351,,,,,,,,,,,,
2015/1/14,3330.9376,-1.63229659,,,,,,,,,,,,
2015/1/15,3316.8757,-0.42216042,,,,,,,,,,,,
2015/1/16,3411.2035,2.84387504,,,,,,,,,,,,
2015/1/19,3406.1696,-0.14756962,,,,,,,,,,,,
2015/1/20,3548.4364,4.17673859,,,,,,,,,,,,
2015/1/21,3567.8247,0.54638995,,,,,,,,,,,,
2015/1/22,3659.4443,2.56794007,,,,,,,,,,,,
2015/1/23,3570.0409,-2.44308678,,,,,,,,,,,,
2015/1/26,3674.2871,2.92002817,,,,,,,,,,,,
2015/1/27,3749.0121,2.03372785,,,,,,,,,,,,
2015/1/28,3738.5397,-0.27933759,,,,,,,,,,,,
2015/1/29,3716.7289,-0.58340426,,,,,,,,,,,,
2015/1/30,3629.7421,-2.34041283,,,,,,,,,,,,
2015/2/2,3667.1781,1.03136804,,,,,,,,,,,,
2015/2/3,3776.9992,2.9947032,,,,,,,,,,,,
2015/2/4,3821.8656,1.18788482,,,,,,,,,,,,
2015/2/5,3842.4106,0.53756469,,,,,,,,,,,,
2015/2/6,3781.8559,-1.57595599,,,,,,,,,,,,
2015/2/9,3718.5479,-1.67399292,,,,,,,,,,,,
2015/2/10,3789.7798,1.91558377,,,,,,,,,,,,
2015/2/11,3889.5462,2.63251179,,,,,,,,,,,,
2015/2/12,3907.6092,0.46439865,,,,,,,,,,,,
2015/2/13,3998.8858,2.33586818,,,,,,,,,,,,
2015/2/16,4163.1957,4.10889203,,,,,,,,,,,,
2015/2/17,4119.416,-1.05158881,,,,,,,,,,,,
2015/2/25,4101.2553,-0.44085618,,,,,,,,,,,,
2015/2/26,4065.9945,-0.85975628,,,,,,,,,,,,
2015/2/27,4141.2098,1.84986232,,,,,,,,,,,,
2015/3/2,4239.1946,2.36609118,,,,,,,,,,,,
2015/3/3,4143.9771,-2.24612241,,,,,,,,,,,,
2015/3/4,4220.9428,1.85729067,,,,,,,,,,,,
2015/3/5,4217.0583,-0.0920292,,,,,,,,,,,,
2015/3/6,4101.6448,-2.73682486,,,,,,,,,,,,
2015/3/9,4232.5193,3.19078093,,,,,,,,,,,,
2015/3/10,4266.4859,0.80251495,,,,,,,,,,,,
2015/3/11,4282.1501,0.36714524,,,,,,,,,,,,
2015/3/12,4252.0627,-0.70262367,,,,,,,,,,,,
2015/3/13,4387.2276,3.17880778,,,,,,,,,,,,
2015/3/16,4576.4168,4.31227229,,,,,,,,,,,,
2015/3/17,4589.9691,0.29613343,,,,,,,,,,,,
2015/3/18,4691.0707,2.20266407,,,,,,,,,,,,
2015/3/19,4727.0997,0.76803362,,,,,,,,,,,,
2015/3/20,4860.3465,2.81878548,,,,,,,,,,,,
2015/3/23,5044.9201,3.79753995,,,,,,,,,,,,
2015/3/24,5212.8194,3.32808641,,,,,,,,,,,,
2015/3/25,5372.4053,3.06141241,,,,,,,,,,,,
2015/3/26,5127.2057,-4.56405625,,,,,,,,,,,,
2015/3/27,5157.6614,0.59400191,,,,,,,,,,,,
2015/3/30,5118.5344,-0.75861901,,,,,,,,,,,,
2015/3/31,5217.7001,1.93738465,,,,,,,,,,,,
2015/4/1,5418.1068,3.84090109,,,,,,,,,,,,
2015/4/2,5559.6648,2.61268383,,,,,,,,,,,,
2015/4/3,5615.6742,1.00742404,,,,,,,,,,,,
2015/4/7,5688.0711,1.28919338,,,,,,,,,,,,
2015/4/8,5603.7385,-1.48262211,,,,,,,,,,,,
2015/4/9,5592.6946,-0.19708093,,,,,,,,,,,,
2015/4/10,5795.2791,3.62230578,,,,,,,,,,,,
2015/4/13,5988.1318,3.32775517,,,,,,,,,,,,
2015/4/14,5901.8338,-1.44115064,,,,,,,,,,,,
2015/4/15,5753.0118,-2.52162303,,,,,,,,,,,,
2015/4/16,5844.0901,1.5831412,,,,,,,,,,,,
2015/4/17,5784.1892,-1.02498249,,,,,,,,,,,,
2015/4/20,5633.0564,-2.61286059,,,,,,,,,,,,
2015/4/21,5861.6513,4.05809713,,,,,,,,,,,,
2015/4/22,5946.5617,1.44857474,,,,,,,,,,,,
2015/4/23,6017.5048,1.19301041,,,,,,,,,,,,
2015/4/24,6106.6254,1.4810225,,,,,,,,,,,,
2015/4/27,6082.981,-0.38719257,,,,,,,,,,,,
2015/4/28,5867.5356,-3.54177335,,,,,,,,,,,,
2015/4/29,6026.0004,2.70070453,,,,,,,,,,,,
2015/4/30,6074.0755,0.7977945,,,,,,,,,,,,
2015/5/4,6193.6955,1.9693532,,,,,,,,,,,,
2015/5/5,6108.8897,-1.36922779,,,,,,,,,,,,
2015/5/6,6254.774,2.38806571,,,,,,,,,,,,
2015/5/7,6242.7673,-0.19196057,,,,,,,,,,,,
2015/5/8,6737.15,7.91928765,,,,,,,,,,,,
2015/5/11,7157.2238,6.2351855,,,,,,,,,,,,
2015/5/12,7258.4133,1.41380936,,,,,,,,,,,,
2015/5/13,7356.7774,1.35517359,,,,,,,,,,,,
2015/5/14,7328.5627,-0.38351983,,,,,,,,,,,,
2015/5/15,7214.2584,-1.55970965,,,,,,,,,,,,
2015/5/18,7441.6305,3.15170441,,,,,,,,,,,,
2015/5/19,7712.1379,3.63505552,,,,,,,,,,,,
2015/5/20,7916.4475,2.64919537,,,,,,,,,,,,
2015/5/21,8262.8362,4.37555734,,,,,,,,,,,,
2015/5/22,8159.0872,-1.25561003,,,,,,,,,,,,
2015/5/25,8164.2327,0.06306465,,,,,,,,,,,,
2015/5/26,8515.1213,4.29787603,,,,,,,,,,,,
2015/5/27,8715.1298,2.34886261,,,,,,,,,,,,
2015/5/28,8181.594,-6.12194898,,,,,,,,,,,,
2015/5/29,8400.8523,2.6798971,,,,,,,,,,,,
2015/6/1,8836.4303,5.1849263,,,,,,,,,,,,
2015/6/2,9231.2366,4.46793882,,,,,,,,,,,,
2015/6/3,9276.1222,0.48623605,,,,,,,,,,,,
2015/6/4,9247.4712,-0.30886829,,,,,,,,,,,,
2015/6/5,9184.3192,-0.68291102,,,,,,,,,,,,
2015/6/8,8703.7943,-5.23201437,,,,,,,,,,,,
2015/6/9,8750.4457,0.53598923,,,,,,,,,,,,
2015/6/10,8949.8413,2.27869079,,,,,,,,,,,,
2015/6/11,8919.4836,-0.33919819,,,,,,,,,,,,
2015/6/12,8927.4974,0.08984601,,,,,,,,,,,,
2015/6/15,8569.7596,-4.00714538,,,,,,,,,,,,
2015/6/16,8210.7415,-4.18936022,,,,,,,,,,,,
2015/6/17,8422.187,2.57523026,,,,,,,,,,,,
2015/6/18,7980.9276,-5.23924962,,,,,,,,,,,,
2015/6/19,7403.3248,-7.23728906,,,,,,,,,,,,
2015/6/23,7610.777,2.80214911,,,,,,,,,,,,
2015/6/24,7677.3646,0.87491198,,,,,,,,,,,,
2015/6/25,7348.8926,-4.27844732,,,,,,,,,,,,
2015/6/26,6812.4437,-7.29972431,,,,,,,,,,,,
2015/6/29,6317.7376,-7.26180093,,,,,,,,,,,,
2015/6/30,6744.4573,6.75431186,,,,,,,,,,,,
2015/7/1,6511.9742,-3.44702457,,,,,,,,,,,,
2015/7/2,6155.7146,-5.47083863,,,,,,,,,,,,
2015/7/3,5839.6374,-5.13469549,,,,,,,,,,,,
2015/7/6,5536.6938,-5.18771251,,,,,,,,,,,,
2015/7/7,5165.0764,-6.71190088,,,,,,,,,,,,
2015/7/8,5069.7365,-1.84585653,,,,,,,,,,,,
2015/7/9,5164.8509,1.87612118,,,,,,,,,,,,
2015/7/10,5293.9739,2.50003345,,,,,,,,,,,,
2015/7/13,5591.5391,5.62082862,,,,,,,,,,,,
2015/7/14,5866.78,4.92245328,,,,,,,,,,,,
2015/7/15,5676.3879,-3.24525719,,,,,,,,,,,,
2015/7/16,5841.1698,2.90293586,,,,,,,,,,,,
2015/7/17,6215.3905,6.4066054,,,,,,,,,,,,
2015/7/20,6466.6386,4.04235422,,,,,,,,,,,,
2015/7/21,6669.1044,3.13092802,,,,,,,,,,,,
2015/7/22,6777.1537,1.62014708,,,,,,,,,,,,
2015/7/23,6953.6039,2.60360334,,,,,,,,,,,,
2015/7/24,6871.7054,-1.17778495,,,,,,,,,,,,
2015/7/27,6336.3012,-7.79143122,,,,,,,,,,,,
2015/7/28,5948.3561,-6.12257984,,,,,,,,,,,,
2015/7/29,6298.743,5.89048292,,,,,,,,,,,,
2015/7/30,6108.6837,-3.01741633,,,,,,,,,,,,
2015/7/31,5859.2351,-4.0835082,,,,,,,,,,,,
2015/8/3,5402.5999,-7.79342682,,,,,,,,,,,,
2015/8/4,5844.0977,8.17195069,,,,,,,,,,,,
2015/8/5,5854.1651,0.17226611,,,,,,,,,,,,
2015/8/6,5827.9979,-0.44698432,,,,,,,,,,,,
2015/8/7,6162.6717,5.74251751,,,,,,,,,,,,
2015/8/10,6533.2395,6.01310305,,,,,,,,,,,,
2015/8/11,6497.1063,-0.55306713,,,,,,,,,,,,
2015/8/12,6382.0851,-1.77034505,,,,,,,,,,,,
2015/8/13,6527.8374,2.28377243,,,,,,,,,,,,
2015/8/14,6505.2779,-0.34558918,,,,,,,,,,,,
2015/8/17,6535.5939,0.4660216,,,,,,,,,,,,
2015/8/18,6042.3826,-7.54654141,,,,,,,,,,,,
2015/8/19,6249.0003,3.41947397,,,,,,,,,,,,
2015/8/20,6147.0227,-1.63190263,,,,,,,,,,,,
2015/8/21,5687.6852,-7.47251999,,,,,,,,,,,,
2015/8/24,5189.9962,-8.75029089,,,,,,,,,,,,
2015/8/25,4736.2146,-8.74338983,,,,,,,,,,,,
2015/8/26,4372.9011,-7.67096787,,,,,,,,,,,,
2015/8/27,4429.6996,1.29887456,,,,,,,,,,,,
2015/8/28,4780.5352,7.92007657,,,,,,,,,,,,
2015/8/31,4465.1968,-6.59629909,,,,,,,,,,,,
2015/9/1,4113.8487,-7.86859159,,,,,,,,,,,,
2015/9/2,3878.327,-5.72509388,,,,,,,,,,,,
2015/9/7,4073.0401,5.02054365,,,,,,,,,,,,
2015/9/8,4346.2104,6.70679132,,,,,,,,,,,,
2015/9/9,4582.2246,5.43034456,,,,,,,,,,,,
2015/9/10,4446.9169,-2.95288232,,,,,,,,,,,,
2015/9/11,4627.9677,4.07137808,,,,,,,,,,,,
2015/9/14,4284.8932,-7.41307032,,,,,,,,,,,,
2015/9/15,4016.607,-6.2612109,,,,,,,,,,,,
2015/9/16,4363.5394,8.63744947,,,,,,,,,,,,
2015/9/17,4512.7225,3.41885534,,,,,,,,,,,,
2015/9/18,4640.4009,2.82929872,,,,,,,,,,,,
2015/9/21,4922.4469,6.07805244,,,,,,,,,,,,
2015/9/22,4934.9773,0.25455633,,,,,,,,,,,,
2015/9/23,4994.2824,1.20172995,,,,,,,,,,,,
2015/9/24,5042.6872,0.9692043,,,,,,,,,,,,
2015/9/25,4701.4303,-6.76736205,,,,,,,,,,,,
2015/9/28,5002.0154,6.393482,,,,,,,,,,,,
2015/9/29,4864.9881,-2.73944179,,,,,,,,,,,,
2015/9/30,4895.4713,0.62658324,,,,,,,,,,,,
2015/10/8,5224.017,6.71121696,,,,,,,,,,,,
2015/10/9,5306.347,1.57599028,,,,,,,,,,,,
2015/10/12,5564.7347,4.86940828,,,,,,,,,,,,
2015/10/13,5677.5423,2.02718739,,,,,,,,,,,,
2015/10/14,5541.6235,-2.39397248,,,,,,,,,,,,
2015/10/15,5784.4406,4.38169609,,,,,,,,,,,,
2015/10/16,5794.1072,0.16711383,,,,,,,,,,,,
2015/10/19,5675.6655,-2.04417516,,,,,,,,,,,,
2015/10/20,5954.8547,4.91905663,4.6697,4.6697,4049.416156,50.33150101,9.5978,,,,,,,
2015/10/21,5624.2986,-5.55103553,5.6069,5.6069,3812.276179,47.35129929,9.0274,,,,,,,
2015/10/22,5922.9778,5.31051463,4.1841,4.1841,4004.773212,49.74219894,9.4832,,,,,,,
2015/10/23,6147.6074,3.79251126,4.9265,4.9265,4105.569491,50.98860168,9.7178,,,,,,,
2015/10/26,6301.4569,2.5025915,5.9669,5.9669,4193.545079,52.0705986,9.4759,,,,,,,
2015/10/27,6335.1772,0.53511911,4.4924,4.4924,4179.348191,51.79970169,9.4351,,,,,,,
2015/10/28,6178.5784,-2.47189297,4.783,4.783,4102.595332,51.08100128,9.2469,,,,,,,
2015/10/29,6173.643,-0.07987922,3.7057,3.7057,4079.105053,50.59149933,9.2155,,,,,,,
2015/10/30,6228.176,0.88331962,4.3648,4.3648,4139.524788,51.34080124,9.352,,,,,,,
2015/11/2,6014.6763,-3.42796511,4.0104,4.0104,4059.971202,50.36660004,9.1672,,,,,,,
2015/11/3,5992.4162,-0.37009639,2.9908,2.9908,4013.906939,49.79520035,9.0632,,,,,,,
2015/11/4,6401.9813,6.83472386,4.3745,4.3745,4265.286158,52.9137001,9.6308,,,,,,,
2015/11/5,6305.2116,-1.51155862,4.5834,4.5834,4208.179427,52.2052002,9.5019,,,,,,,
2015/11/6,6523.0818,3.45539871,4.3998,4.3998,4330.520192,53.72299957,9.7781,,,,,,,
2015/11/9,6754.5606,3.54861103,4.8648,4.8648,4466.724757,55.41270065,10.0856,,,,,,,
2015/11/10,6789.1144,0.51156251,4.1933,4.1933,4450.996324,55.21760178,10.0501,,,,,,,
2015/11/11,7055.984,3.93084553,4.0315,4.0315,4553.363972,56.48749924,10.2813,,,,,,,
2015/11/12,7048.1627,-0.11084634,4.68,4.68,4553.992316,56.49530029,10.2827,,,,,,,
2015/11/13,6779.2581,-3.81524394,3.4388,3.4388,4371.061412,54.22589874,9.8696,,,,,,,
2015/11/16,7147.7082,5.43496198,4.2657,4.2657,4701.989012,58.04259872,10.3353,,,,,,,
2015/11/17,7021.3167,-1.76828008,4.5796,4.5796,4578.165785,56.51409912,10.0631,,,,,,,
2015/11/18,6851.7099,-2.4155982,3.1276,3.1276,4463.36533,55.09690094,9.8108,,,,,,,
2015/11/19,7148.8888,4.33729542,3.2947,3.2947,4684.857263,57.83110046,9.6684,,,,,,,
2015/11/20,7275.8227,1.77557525,3.8472,3.8472,4716.841729,58.22589874,9.7344,,,,,,,
2015/11/23,7129.1877,-2.01537346,3.3169,3.3169,4643.673752,57.3227005,9.5834,,,,,,,
2015/11/24,7229.2109,1.40300977,3.1827,3.1827,4684.414213,57.82559967,9.6675,,,,,,,
2015/11/25,7350.4655,1.6772868,3.0748,3.0748,4748.021087,58.6108017,9.7991,,,,,,,
2015/11/26,7224.9169,-1.70803604,3.2437,3.2437,4650.971006,57.41279984,9.5988,,,,,,,
2015/11/27,6763.1758,-6.39095378,3.5891,3.5891,4393.454601,53.96870041,8.9446,,,,,,,
2015/11/30,6760.0517,-0.0461928,3.3651,3.3651,4397.848777,54.02259827,8.9535,,,,,,,
2015/12/1,6692.9669,-0.99237111,2.2435,2.2435,4383.914606,53.85150146,8.9252,,,,,,,
2015/12/2,6525.7271,-2.49873939,2.1078,2.1078,4351.417756,53.45230103,8.859,,,,,,,
2015/12/3,6763.5689,3.64467892,2.1992,2.1992,4460.329878,54.79019928,9.0807,,,,,,,
2015/12/4,6721.4215,-0.62315326,2.2381,2.2381,4429.37669,54.40990067,8.858,,,,,,,
2015/12/7,6915.6642,2.88990506,2.5629,2.5629,4528.851364,55.63190079,9.0569,,,,,,,
2015/12/8,6896.9312,-0.27087781,2.9237,2.9237,4474.246423,54.96110153,8.9477,,,,,,,
2015/12/9,6955.2971,0.84625899,3.0929,3.0929,4477.489773,55.00090027,8.9542,,,,,,,
2015/12/10,7028.461,1.05191624,3.1908,3.1908,4509.408363,55.39300156,8.9404,,,,,,,
2015/12/11,6879.0295,-2.12609133,2.5419,2.5419,4443.971273,54.58919907,8.8106,,,,,,,
2015/12/14,6996.2593,1.7041619,2.1924,2.1924,4509.536773,55.39459991,8.9406,,,,,,,
2015/12/15,7157.9931,2.31171821,2.6963,2.6963,4588.835233,56.36869812,9.0978,,,,,,,
2015/12/16,7162.9701,0.06953066,2.8085,2.8085,4569.743173,56.13420105,9.0533,,,,,,,
2015/12/17,7382.7966,3.06892947,3.4604,3.4604,4688.43488,57.59220123,9.2885,,,,,,,
2015/12/18,7258.2901,-1.68644088,3.3724,3.3724,4635.239009,56.93870163,9.19,,,,,,,
2015/12/21,7317.0301,0.80928151,2.8239,2.8239,4719.90654,57.97880173,9.3579,,,,,,,
2015/12/22,7445.8827,1.7609959,3.2743,3.2743,4763.038565,58.50859833,9.4434,,,,,,,
2015/12/23,7313.9007,-1.77255008,3.943,3.943,4716.79262,57.94049835,9.3517,,,,,,,
2015/12/24,7257.9294,-0.7652729,2.6064,2.6064,4666.69682,57.32509995,9.2524,,,,,,,
2015/12/25,7215.7473,-0.58118642,1.8874,1.8874,4643.967027,57.04589844,9.2073,,,,,,,
2015/12/28,7203.0543,-0.17590694,3.1327,3.1327,4595.091411,56.4455986,9.1104,,,,,,,
2015/12/29,7301.2544,1.36331195,2.3237,2.3237,4620.403694,56.75650024,9.1606,,,,,,,
2015/12/30,7498.3422,2.69936903,3.3291,3.3291,4713.889677,57.9048996,9.3459,,,,,,,
2015/12/31,7366.2897,-1.76108927,2.5843,2.5843,4623.60239,56.79579926,9.1669,,,,,,,
2016/1/4,6716.085,-8.82675983,2.2095,2.2095,4186.763395,51.42969894,8.3008,,,,,,,
2016/1/5,6435.4311,-4.17883186,3.5222,3.5222,4080.920266,50.12950134,8.091,,,,,,,
2016/1/6,6560.3817,1.94160419,2.7257,2.7257,4147.279371,50.94469833,8.2225,,,,,,,
2016/1/7,5913.2289,-9.86456017,0.6616,0.6616,3762.769255,46.22140121,7.4602,,,,,,,
2016/1/8,5761.7276,-2.562074,3.1449,3.1449,3753.029236,46.10179901,7.441,,,,,,,
2016/1/11,5258.2692,-8.73797644,2.8433,2.8433,3472.873519,42.66040039,6.8856,,,,,,,
2016/1/12,5320.1929,1.17764416,2.5983,2.5983,3513.730391,43.16220093,6.9666,,,,,,,
2016/1/13,5012.9532,-5.77497293,2.2804,2.2804,3369.318428,41.38830185,6.6802,,,,,,,
2016/1/14,5355.663,6.83648513,2.8189,2.8189,3559.293159,43.72190094,7.0569,,,,,,,
2016/1/15,5186.0444,-3.16708874,2.5824,2.5824,3436.723107,42.21630096,6.8139,,,,,,,
2016/1/18,5410.7551,4.33298836,2.5027,2.5027,3550.603927,43.61520004,6.8395,,,,,,,
2016/1/19,5635.5581,4.15474358,3.0455,3.0455,3659.437181,44.95209885,7.0492,,,,,,,
2016/1/20,5509.5405,-2.23611571,2.6314,2.6314,3569.96873,43.85309982,6.7351,,,,,,,
2016/1/21,5196.6008,-5.67996006,2.4628,2.4628,3380.421042,41.52470016,6.3775,,,,,,,
2016/1/22,5327.0833,2.51092022,2.0154,2.0154,3421.938487,42.03469849,6.4558,,,,,,,
2016/1/25,5390.185,1.18454502,1.7967,1.7967,3459.704834,42.49860001,6.5271,,,,,,,
2016/1/26,4867.2472,-9.70166701,2.2269,2.2269,3144.624047,38.62820053,5.9327,,,,,,,
2016/1/27,4875.5323,0.17022148,2.7294,2.7294,3192.27839,39.21360016,6.0226,,,,,,,
2016/1/28,4546.8529,-6.74140545,1.8862,1.8862,3032.696517,37.25329971,5.7215,,,,,,,
2016/1/29,4873.5328,7.1847475,2.3895,2.3895,3258.983828,40.03300095,6.014,,,,,,,
2016/2/1,4856.2126,-0.35539311,2.3721,2.3721,3242.254715,39.82749939,5.9832,,,,,,,
2016/2/2,5110.5804,5.23798732,2.7841,2.7841,3382.523599,41.55049896,6.242,,,,,,,
2016/2/3,5110.0131,-0.0111005,2.1188,2.1188,3371.966351,40.91230011,6.2057,,,,,,,
2016/2/4,5216.7863,2.08948975,2.5005,2.5005,3437.660092,41.70940018,6.3266,,,,,,,
2016/2/5,5111.4192,-2.01977029,1.7107,1.7107,3385.534956,41.07690048,6.2062,,,,,,,
2016/2/15,5170.6619,1.15902644,1.984,1.984,3438.153004,41.71530151,6.3027,,,,,,,
2016/2/16,5471.4349,5.81691485,2.8033,2.8033,3583.75601,43.48189926,6.5696,,,,,,,
2016/2/17,5600.6609,2.36183017,3.0736,3.0736,3629.20311,44.03340149,6.673,,,,,,,
2016/2/18,5563.0098,-0.67226173,3.0081,3.0081,3571.004617,42.72060013,6.3176,,,,,,,
2016/2/19,5643.6963,1.45041089,2.8744,2.8744,3578.4538,42.80970001,6.3308,,,,,,,
2016/2/22,5764.7223,2.14444565,3.1915,3.1915,3690.956043,44.1556015,6.5298,,,,,,,
2016/2/23,5788.5968,0.41414831,3.2741,3.2741,3686.220456,43.98730087,6.4092,,,,,,,
2016/2/24,5700.9514,-1.51410442,3.3851,3.3851,3684.845877,43.97090149,6.4068,,,,,,,
2016/2/25,5197.7993,-8.8257567,4.517,4.517,3572.780324,42.68880081,5.5623,,,,,,,
2016/2/26,5105.0474,-1.78444558,3.1841,3.1841,3579.106618,41.87900162,5.5704,,,,,,,
2016/2/29,4644.0825,-9.02959099,2.5628,2.5628,3330.059834,38.65129852,5.1132,,,,,,,
2016/3/1,4791.0405,3.16441407,3.3536,3.3536,3449.747232,40.04050064,5.297,,,,,,,
2016/3/2,5051.2941,5.43208933,3.5652,3.5652,3613.94148,41.94620132,5.5491,,,,,,,
2016/3/3,5070.2326,0.37492372,3.8938,3.8938,3608.931383,41.88809967,5.5414,,,,,,,
2016/3/4,4756.2044,-6.19356595,3.5733,3.5733,3484.326243,40.44179916,5.3501,,,,,,,
2016/3/7,4929.4111,3.64170009,2.59,2.59,3549.158647,41.19430161,5.4496,,,,,,,
